Time,W,A,C,S,Temperature
13.700000,0.006664,0.001190,0.000000,0.000000,30.879150
13.710000,0.006670,0.001190,0.000000,0.000000,30.881908
13.720000,0.006677,0.001191,0.000000,0.000000,30.884654
13.730000,0.006684,0.001191,0.000000,0.000000,30.887391
13.740000,0.006690,0.001192,0.000000,0.000000,30.890116
13.750000,0.006697,0.001193,0.000000,0.000000,30.892831
13.760000,0.006703,0.001193,0.000000,0.000000,30.895534
13.770000,0.006710,0.001194,0.000000,0.000000,30.898227
13.780000,0.006717,0.001194,0.000000,0.000000,30.900909
13.790000,0.006723,0.001195,0.000000,0.000000,30.903580
13.800000,0.006730,0.001196,0.000000,0.000000,30.906239
13.810000,0.006737,0.001196,0.000000,0.000000,30.908888
13.820000,0.006744,0.001197,0.000000,0.000000,30.911525
13.830000,0.006750,0.001197,0.000000,0.000000,30.914152
13.840000,0.006757,0.001198,0.000000,0.000000,30.916767
13.850000,0.006764,0.001199,0.000000,0.000000,30.919371
13.860000,0.006770,0.001199,0.000000,0.000000,30.921963
13.870000,0.006777,0.001200,0.000000,0.000000,30.924545
13.880000,0.006784,0.001200,0.000000,0.000000,30.927114
13.890000,0.006791,0.001201,0.000000,0.000000,30.929673
13.900000,0.006797,0.001202,0.000000,0.000000,30.932220
13.910000,0.006804,0.001202,0.000000,0.000000,30.934755
13.920000,0.006811,0.001203,0.000000,0.000000,30.937279
13.930000,0.006818,0.001203,0.000000,0.000000,30.939792
13.940000,0.006824,0.001204,0.000000,0.000000,30.942293
13.950000,0.006831,0.001205,0.000000,0.000000,30.944782
13.960000,0.006838,0.001205,0.000000,0.000000,30.947259
13.970000,0.006845,0.001206,0.000000,0.000000,30.949725
13.980000,0.006851,0.001206,0.000000,0.000000,30.952179
13.990000,0.006858,0.001207,0.000000,0.000000,30.954621
14.000000,0.006865,0.001208,0.000000,0.000000,30.957051
14.010000,0.006872,0.001208,0.000000,0.000000,30.959470
14.020000,0.006879,0.001209,0.000000,0.000000,30.961876
14.030000,0.006886,0.001209,0.000000,0.000000,30.964271
14.040000,0.006892,0.001210,0.000000,0.000000,30.966653
14.050000,0.006899,0.001211,0.000000,0.000000,30.969024
14.060000,0.006906,0.001211,0.000000,0.000000,30.971382
14.070000,0.006913,0.001212,0.000000,0.000000,30.973729
14.080000,0.006920,0.001212,0.000000,0.000000,30.976063
14.090000,0.006927,0.001213,0.000000,0.000000,30.978386
14.100000,0.006934,0.001214,0.000000,0.000000,30.980696
14.110000,0.006940,0.001214,0.000000,0.000000,30.982993
14.120000,0.006947,0.001215,0.000000,0.000000,30.985279
14.130000,0.006954,0.001215,0.000000,0.000000,30.987552
14.140000,0.006961,0.001216,0.000000,0.000000,30.989813
14.150000,0.006968,0.001217,0.000000,0.000000,30.992062
14.160000,0.006975,0.001217,0.000000,0.000000,30.994298
14.170000,0.006982,0.001218,0.000000,0.000000,30.996522
14.180000,0.006989,0.001218,0.000000,0.000000,30.998733
14.190000,0.006996,0.001219,0.000000,0.000000,31.000932
14.200000,0.007003,0.001220,0.000000,0.000000,31.003119
14.210000,0.007010,0.001220,0.000000,0.000000,31.005293
14.220000,0.007017,0.001221,0.000000,0.000000,31.007454
14.230000,0.007024,0.001222,0.000000,0.000000,31.009603
14.240000,0.007031,0.001222,0.000000,0.000000,31.011739
14.250000,0.007038,0.001223,0.000000,0.000000,31.013863
14.260000,0.007044,0.001223,0.000000,0.000000,31.015974
14.270000,0.007051,0.001224,0.000000,0.000000,31.018072
14.280000,0.007058,0.001225,0.000000,0.000000,31.020157
14.290000,0.007065,0.001225,0.000000,0.000000,31.022230
14.300000,0.007073,0.001226,0.000000,0.000000,31.024290
14.310000,0.007080,0.001226,0.000000,0.000000,31.026337
14.320000,0.007087,0.001227,0.000000,0.000000,31.028372
14.330000,0.007094,0.001228,0.000000,0.000000,31.030393
14.340000,0.007101,0.001228,0.000000,0.000000,31.032402
14.350000,0.007108,0.001229,0.000000,0.000000,31.034398
14.360000,0.007115,0.001229,0.000000,0.000000,31.036380
14.370000,0.007122,0.001230,0.000000,0.000000,31.038350
14.380000,0.007129,0.001231,0.000000,0.000000,31.040307
14.390000,0.007136,0.001231,0.000000,0.000000,31.042251
14.400000,0.007143,0.001232,0.000000,0.000000,31.044182
14.410000,0.007150,0.001233,0.000000,0.000000,31.046100
14.420000,0.007157,0.001233,0.000000,0.000000,31.048005
14.430000,0.007164,0.001234,0.000000,0.000000,31.049897
14.440000,0.007171,0.001234,0.000000,0.000000,31.051775
14.450000,0.007179,0.001235,0.000000,0.000000,31.053641
14.460000,0.007186,0.001236,0.000000,0.000000,31.055493
14.470000,0.007193,0.001236,0.000000,0.000000,31.057332
14.480000,0.007200,0.001237,0.000000,0.000000,31.059158
14.490000,0.007207,0.001237,0.000000,0.000000,31.060971
14.500000,0.007214,0.001238,0.000000,0.000000,31.062771
14.510000,0.007221,0.001239,0.000000,0.000000,31.064557
14.520000,0.007229,0.001239,0.000000,0.000000,31.066330
14.530000,0.007236,0.001240,0.000000,0.000000,31.068090
14.540000,0.007243,0.001241,0.000000,0.000000,31.069836
14.550000,0.007250,0.001241,0.000000,0.000000,31.071570
14.560000,0.007257,0.001242,0.000000,0.000000,31.073289
14.570000,0.007265,0.001242,0.000000,0.000000,31.074996
14.580000,0.007272,0.001243,0.000000,0.000000,31.076689
14.590000,0.007279,0.001244,0.000000,0.000000,31.078369
14.600000,0.007286,0.001244,0.000000,0.000000,31.080035
14.610000,0.007293,0.001245,0.000000,0.000000,31.081688
14.620000,0.007301,0.001246,0.000000,0.000000,31.083328
14.630000,0.007308,0.001246,0.000000,0.000000,31.084954
14.640000,0.007315,0.001247,0.000000,0.000000,31.086567
14.650000,0.007322,0.001247,0.000000,0.000000,31.088166
14.660000,0.007330,0.001248,0.000000,0.000000,31.089752
14.670000,0.007337,0.001249,0.000000,0.000000,31.091324
14.680000,0.007344,0.001249,0.000000,0.000000,31.092883
14.690000,0.007352,0.001250,0.000000,0.000000,31.094428
14.700000,0.007359,0.001251,0.000000,0.000000,31.095960
14.710000,0.007366,0.001251,0.000000,0.000000,31.097478
14.720000,0.007373,0.001252,0.000000,0.000000,31.098982
14.730000,0.007381,0.001252,0.000000,0.000000,31.100473
14.740000,0.007388,0.001253,0.000000,0.000000,31.101951
14.750000,0.007395,0.001254,0.000000,0.000000,31.103415
14.760000,0.007403,0.001254,0.000000,0.000000,31.104865
14.770000,0.007410,0.001255,0.000000,0.000000,31.106302
14.780000,0.007417,0.001256,0.000000,0.000000,31.107725
14.790000,0.007425,0.001256,0.000000,0.000000,31.109134
14.800000,0.007432,0.001257,0.000000,0.000000,31.110530
14.810000,0.007440,0.001257,0.000000,0.000000,31.111912
14.820000,0.007447,0.001258,0.000000,0.000000,31.113281
14.830000,0.007454,0.001259,0.000000,0.000000,31.114636
14.840000,0.007462,0.001259,0.000000,0.000000,31.115977
14.850000,0.007469,0.001260,0.000000,0.000000,31.117305
14.860000,0.007477,0.001261,0.000000,0.000000,31.118619
14.870000,0.007484,0.001261,0.000000,0.000000,31.119919
14.880000,0.007491,0.001262,0.000000,0.000000,31.121206
14.890000,0.007499,0.001262,0.000000,0.000000,31.122479
14.900000,0.007506,0.001263,0.000000,0.000000,31.123738
14.910000,0.007514,0.001264,0.000000,0.000000,31.124983
14.920000,0.007521,0.001264,0.000000,0.000000,31.126215
14.930000,0.007529,0.001265,0.000000,0.000000,31.127433
14.940000,0.007536,0.001266,0.000000,0.000000,31.128638
14.950000,0.007544,0.001266,0.000000,0.000000,31.129829
14.960000,0.007551,0.001267,0.000000,0.000000,31.131006
14.970000,0.007559,0.001267,0.000000,0.000000,31.132169
14.980000,0.007566,0.001268,0.000000,0.000000,31.133319
14.990000,0.007574,0.001269,0.000000,0.000000,31.134455
15.000000,0.007581,0.001269,0.000000,0.000000,31.135577
15.010000,0.007589,0.001270,0.000000,0.000000,31.136685
15.020000,0.007596,0.001271,0.000000,0.000000,31.137780
15.030000,0.007604,0.001271,0.000000,0.000000,31.138861
15.040000,0.007611,0.001272,0.000000,0.000000,31.139929
15.050000,0.007619,0.001273,0.000000,0.000000,31.140983
15.060000,0.007626,0.001273,0.000000,0.000000,31.142023
15.070000,0.007634,0.001274,0.000000,0.000000,31.143049
15.080000,0.007641,0.001274,0.000000,0.000000,31.144061
15.090000,0.007649,0.001275,0.000000,0.000000,31.145060
15.100000,0.007657,0.001276,0.000000,0.000000,31.146046
15.110000,0.007664,0.001276,0.000000,0.000000,31.147017
15.120000,0.007672,0.001277,0.000000,0.000000,31.147975
15.130000,0.007679,0.001278,0.000000,0.000000,31.148919
15.140000,0.007687,0.001278,0.000000,0.000000,31.149850
15.150000,0.007695,0.001279,0.000000,0.000000,31.150766
15.160000,0.007702,0.001280,0.000000,0.000000,31.151670
15.170000,0.007710,0.001280,0.000000,0.000000,31.152559
15.180000,0.007718,0.001281,0.000000,0.000000,31.153435
15.190000,0.007725,0.001281,0.000000,0.000000,31.154297
15.200000,0.007733,0.001282,0.000000,0.000000,31.155146
15.210000,0.007741,0.001283,0.000000,0.000000,31.155980
15.220000,0.007748,0.001283,0.000000,0.000000,31.156802
15.230000,0.007756,0.001284,0.000000,0.000000,31.157609
15.240000,0.007764,0.001285,0.000000,0.000000,31.158404
15.250000,0.007771,0.001285,0.000000,0.000000,31.159184
15.260000,0.007779,0.001286,0.000000,0.000000,31.159951
15.270000,0.007787,0.001287,0.000000,0.000000,31.160704
15.280000,0.007794,0.001287,0.000000,0.000000,31.161444
15.290000,0.007802,0.001288,0.000000,0.000000,31.162170
15.300000,0.007810,0.001289,0.000000,0.000000,31.162883
15.310000,0.007818,0.001289,0.000000,0.000000,31.163582
15.320000,0.007825,0.001290,0.000000,0.000000,31.164267
15.330000,0.007833,0.001290,0.000000,0.000000,31.164939
15.340000,0.007841,0.001291,0.000000,0.000000,31.165598
15.350000,0.007849,0.001292,0.000000,0.000000,31.166243
15.360000,0.007857,0.001292,0.000000,0.000000,31.166874
15.370000,0.007864,0.001293,0.000000,0.000000,31.167492
15.380000,0.007872,0.001294,0.000000,0.000000,31.168097
15.390000,0.007880,0.001294,0.000000,0.000000,31.168688
15.400000,0.007888,0.001295,0.000000,0.000000,31.169266
15.410000,0.007896,0.001296,0.000000,0.000000,31.169830
15.420000,0.007903,0.001296,0.000000,0.000000,31.170381
15.430000,0.007911,0.001297,0.000000,0.000000,31.170919
15.440000,0.007919,0.001298,0.000000,0.000000,31.171443
15.450000,0.007927,0.001298,0.000000,0.000000,31.171954
15.460000,0.007935,0.001299,0.000000,0.000000,31.172452
15.470000,0.007943,0.001300,0.000000,0.000000,31.172936
15.480000,0.007951,0.001300,0.000000,0.000000,31.173407
15.490000,0.007958,0.001301,0.000000,0.000000,31.173865
15.500000,0.007966,0.001301,0.000000,0.000000,31.174309
15.510000,0.007974,0.001302,0.000000,0.000000,31.174740
15.520000,0.007982,0.001303,0.000000,0.000000,31.175158
15.530000,0.007990,0.001303,0.000000,0.000000,31.175563
15.540000,0.007998,0.001304,0.000000,0.000000,31.175955
15.550000,0.008006,0.001305,0.000000,0.000000,31.176333
15.560000,0.008014,0.001305,0.000000,0.000000,31.176698
15.570000,0.008022,0.001306,0.000000,0.000000,31.177050
15.580000,0.008030,0.001307,0.000000,0.000000,31.177389
15.590000,0.008038,0.001307,0.000000,0.000000,31.177715
15.600000,0.008046,0.001308,0.000000,0.000000,31.178028
15.610000,0.008054,0.001309,0.000000,0.000000,31.178328
15.620000,0.008062,0.001309,0.000000,0.000000,31.178615
15.630000,0.008070,0.001310,0.000000,0.000000,31.178889
15.640000,0.008078,0.001311,0.000000,0.000000,31.179150
15.650000,0.008086,0.001311,0.000000,0.000000,31.179398
15.660000,0.008094,0.001312,0.000000,0.000000,31.179633
15.670000,0.008102,0.001313,0.000000,0.000000,31.179855
15.680000,0.008110,0.001313,0.000000,0.000000,31.180064
15.690000,0.008118,0.001314,0.000000,0.000000,31.180260
15.700000,0.008126,0.001315,0.000000,0.000000,31.180444
15.710000,0.008134,0.001315,0.000000,0.000000,31.180615
15.720000,0.008142,0.001316,0.000000,0.000000,31.180773
15.730000,0.008150,0.001316,0.000000,0.000000,31.180918
15.740000,0.008158,0.001317,0.000000,0.000000,31.181051
15.750000,0.008166,0.001318,0.000000,0.000000,31.181171
15.760000,0.008174,0.001318,0.000000,0.000000,31.181278
15.770000,0.008182,0.001319,0.000000,0.000000,31.181372
15.780000,0.008191,0.001320,0.000000,0.000000,31.181454
15.790000,0.008199,0.001320,0.000000,0.000000,31.181524
15.800000,0.008207,0.001321,0.000000,0.000000,31.181580
15.810000,0.008215,0.001322,0.000000,0.000000,31.181625
15.820000,0.008223,0.001322,0.000000,0.000000,31.181657
15.830000,0.008231,0.001323,0.000000,0.000000,31.181676
15.840000,0.008239,0.001324,0.000000,0.000000,31.181683
15.850000,0.008248,0.001324,0.000000,0.000000,31.181677
15.860000,0.008256,0.001325,0.000000,0.000000,31.181659
15.870000,0.008264,0.001326,0.000000,0.000000,31.181629
15.880000,0.008272,0.001326,0.000000,0.000000,31.181587
15.890000,0.008280,0.001327,0.000000,0.000000,31.181532
15.900000,0.008289,0.001328,0.000000,0.000000,31.181465
15.910000,0.008297,0.001328,0.000000,0.000000,31.181386
15.920000,0.008305,0.001329,0.000000,0.000000,31.181294
15.930000,0.008313,0.001330,0.000000,0.000000,31.181191
15.940000,0.008321,0.001330,0.000000,0.000000,31.181075
15.950000,0.008330,0.001331,0.000000,0.000000,31.180947
15.960000,0.008338,0.001332,0.000000,0.000000,31.180807
15.970000,0.008346,0.001332,0.000000,0.000000,31.180655
15.980000,0.008354,0.001333,0.000000,0.000000,31.180492
15.990000,0.008363,0.001334,0.000000,0.000000,31.180316
16.000000,0.008371,0.001334,0.000000,0.000000,31.180128
16.010000,0.008379,0.001335,0.000000,0.000000,31.179929
16.020000,0.008388,0.001336,0.000000,0.000000,31.179717
16.030000,0.008396,0.001336,0.000000,0.000000,31.179494
16.040000,0.008404,0.001337,0.000000,0.000000,31.179259
16.050000,0.008413,0.001338,0.000000,0.000000,31.179012
16.060000,0.008421,0.001338,0.000000,0.000000,31.178754
16.070000,0.008429,0.001339,0.000000,0.000000,31.178484
16.080000,0.008438,0.001340,0.000000,0.000000,31.178202
16.090000,0.008446,0.001340,0.000000,0.000000,31.177909
16.100000,0.008454,0.001341,0.000000,0.000000,31.177605
16.110000,0.008463,0.001342,0.000000,0.000000,31.177288
16.120000,0.008471,0.001342,0.000000,0.000000,31.176961
16.130000,0.008480,0.001343,0.000000,0.000000,31.176622
16.140000,0.008488,0.001344,0.000000,0.000000,31.176271
16.150000,0.008496,0.001344,0.000000,0.000000,31.175909
16.160000,0.008505,0.001345,0.000000,0.000000,31.175536
16.170000,0.008513,0.001346,0.000000,0.000000,31.175152
16.180000,0.008522,0.001346,0.000000,0.000000,31.174756
16.190000,0.008530,0.001347,0.000000,0.000000,31.174349
16.200000,0.008539,0.001348,0.000000,0.000000,31.173932
16.210000,0.008547,0.001348,0.000000,0.000000,31.173503
16.220000,0.008556,0.001349,0.000000,0.000000,31.173063
16.230000,0.008564,0.001350,0.000000,0.000000,31.172612
16.240000,0.008572,0.001350,0.000000,0.000000,31.172150
16.250000,0.008581,0.001351,0.000000,0.000000,31.171677
16.260000,0.008589,0.001352,0.000000,0.000000,31.171193
16.270000,0.008598,0.001352,0.000000,0.000000,31.170698
16.280000,0.008607,0.001353,0.000000,0.000000,31.170193
16.290000,0.008615,0.001354,0.000000,0.000000,31.169677
16.300000,0.008624,0.001354,0.000000,0.000000,31.169150
16.310000,0.008632,0.001355,0.000000,0.000000,31.168612
16.320000,0.008641,0.001356,0.000000,0.000000,31.168064
16.330000,0.008649,0.001357,0.000000,0.000000,31.167506
16.340000,0.008658,0.001357,0.000000,0.000000,31.166936
16.350000,0.008666,0.001358,0.000000,0.000000,31.166357
16.360000,0.008675,0.001359,0.000000,0.000000,31.165767
16.370000,0.008684,0.001359,0.000000,0.000000,31.165166
16.380000,0.008692,0.001360,0.000000,0.000000,31.164556
16.390000,0.008701,0.001361,0.000000,0.000000,31.163934
16.400000,0.008709,0.001361,0.000000,0.000000,31.163303
16.410000,0.008718,0.001362,0.000000,0.000000,31.162662
16.420000,0.008727,0.001363,0.000000,0.000000,31.162010
16.430000,0.008735,0.001363,0.000000,0.000000,31.161348
16.440000,0.008744,0.001364,0.000000,0.000000,31.160677
16.450000,0.008753,0.001365,0.000000,0.000000,31.159995
16.460000,0.008761,0.001365,0.000000,0.000000,31.159303
16.470000,0.008770,0.001366,0.000000,0.000000,31.158602
16.480000,0.008779,0.001367,0.000000,0.000000,31.157890
16.490000,0.008787,0.001367,0.000000,0.000000,31.157169
16.500000,0.008796,0.001368,0.000000,0.000000,31.156438
16.510000,0.008805,0.001369,0.000000,0.000000,31.155697
16.520000,0.008814,0.001369,0.000000,0.000000,31.154947
16.530000,0.008822,0.001370,0.000000,0.000000,31.154187
16.540000,0.008831,0.001371,0.000000,0.000000,31.153418
16.550000,0.008840,0.001372,0.000000,0.000000,31.152639
16.560000,0.008849,0.001372,0.000000,0.000000,31.151850
16.570000,0.008857,0.001373,0.000000,0.000000,31.151053
16.580000,0.008866,0.001374,0.000000,0.000000,31.150246
16.590000,0.008875,0.001374,0.000000,0.000000,31.149429
16.600000,0.008884,0.001375,0.000000,0.000000,31.148604
16.610000,0.008892,0.001376,0.000000,0.000000,31.147769
16.620000,0.008901,0.001376,0.000000,0.000000,31.146925
16.630000,0.008910,0.001377,0.000000,0.000000,31.146072
16.640000,0.008919,0.001378,0.000000,0.000000,31.145210
16.650000,0.008928,0.001378,0.000000,0.000000,31.144339
16.660000,0.008937,0.001379,0.000000,0.000000,31.143460
16.670000,0.008945,0.001380,0.000000,0.000000,31.142571
16.680000,0.008954,0.001380,0.000000,0.000000,31.141674
16.690000,0.008963,0.001381,0.000000,0.000000,31.140767
16.700000,0.008972,0.001382,0.000000,0.000000,31.139853
16.710000,0.008981,0.001383,0.000000,0.000000,31.138929
16.720000,0.008990,0.001383,0.000000,0.000000,31.137997
16.730000,0.008999,0.001384,0.000000,0.000000,31.137056
16.740000,0.009008,0.001385,0.000000,0.000000,31.136107
16.750000,0.009017,0.001385,0.000000,0.000000,31.135150
16.760000,0.009026,0.001386,0.000000,0.000000,31.134184
16.770000,0.009034,0.001387,0.000000,0.000000,31.133210
16.780000,0.009043,0.001387,0.000000,0.000000,31.132228
16.790000,0.009052,0.001388,0.000000,0.000000,31.131237
16.800000,0.009061,0.001389,0.000000,0.000000,31.130239
16.810000,0.009070,0.001389,0.000000,0.000000,31.129232
16.820000,0.009079,0.001390,0.000000,0.000000,31.128218
16.830000,0.009088,0.001391,0.000000,0.000000,31.127195
16.840000,0.009097,0.001392,0.000000,0.000000,31.126164
16.850000,0.009106,0.001392,0.000000,0.000000,31.125126
16.860000,0.009115,0.001393,0.000000,0.000000,31.124080
16.870000,0.009124,0.001394,0.000000,0.000000,31.123026
16.880000,0.009133,0.001394,0.000000,0.000000,31.121965
16.890000,0.009142,0.001395,0.000000,0.000000,31.120896
16.900000,0.009152,0.001396,0.000000,0.000000,31.119820
16.910000,0.009161,0.001396,0.000000,0.000000,31.118736
16.920000,0.009170,0.001397,0.000000,0.000000,31.117644
16.930000,0.009179,0.001398,0.000000,0.000000,31.116545
16.940000,0.009188,0.001398,0.000000,0.000000,31.115439
16.950000,0.009197,0.001399,0.000000,0.000000,31.114326
